Afro-Barbadian_(n=93),-0.54709751,0.069885839,0.024723677,0.018334591,0.0048179785,0.012670086,-0.030702882,0.033943957,-0.03912343,0.028203462,0.0041418065,0.00014664516,0.015756473,-0.00087455914,0.011167097,-0.0065767312,0.0050247527,0.0023185376,0.003118129,-0.0011954946,0.0015054301,0.0020116882,-0.0011661828,0.0010351828,-0.00035795699
Afro-Barbadian_o_(n=2),-0.301631,0.098506,0.0375235,0.0224485,0.0180035,0.011156,-0.0129255,0.0211145,-0.0197365,0.023235,-0.0011365,0.004721,0.00721,-0.0088075,0.012079,0.0001325,0.0009125,0.007538,0.002954,0.0017505,0.0009985,0.0019785,0.0007395,0.0003615,-0.001018
Afro-Brazilian_(n=4),-0.50082175,0.06296275,0.0288495,0.01477725,0.003847,0.006205,-0.02802475,0.01280725,-0.0266905,0.01881575,0.00142075,0.0031095,0.00137525,0.00705325,-0.0066505,0.003149,-0.0059,0.0038955,-0.000754,0.0005005,0.003837,0.00102,0.007056,-0.00009,0.00257475
Afro-Emirati_(n=7),-0.200166,0.082838,-0.038735571,-0.034284143,-0.021190714,-0.0069722857,-0.0062108571,0.0025384286,0.013966,-0.0081227143,0.0063797143,-0.0075147143,0.011022286,0.00027528571,-0.002889,0.010455571,-0.0099277143,0.0041627143,0.00070042857,0.0026262857,0.0015864286,-0.00033542857,0.00028171429,-0.0012391429,0.0016421429
Afro-Haitian_(n=1),-0.536107,0.06804,0.026398,0.017119,0.003077,0.011435,-0.028201,0.03046,-0.029656,0.02041,0.005846,0,0.00773,-0.006744,0.000679,-0.00053,0.005476,0.000633,0.000377,0.000375,0.003619,0.003833,0.001972,0.003253,-0.00467
Afro-Jamaican_(n=1),-0.578221,0.067025,0.021873,0.017119,0.001231,0.014223,-0.031021,0.036691,-0.041723,0.028793,0.003897,-0.00015,0.021704,-0.000138,0.017915,-0.009016,0.009257,-0.000253,0.004399,-0.000625,-0.003743,0.002597,-0.004683,0.004338,0.002275
Afro-Kuwaiti_(n=3),-0.21436667,0.10053733,-0.031426667,-0.054156333,-0.012002,-0.023519667,-0.015511,0.006615,0.046563333,-0.039180667,-0.0044386667,0.00029966667,0.0053023333,-0.0037616667,0.005293,0.0082646667,0.018384333,-0.0010556667,0.004651,-0.0012086667,0.003494,0.0016073333,0.000904,0.0035346667,-0.001557
Afro-Mehri_(n=1),-0.210573,0.084289,-0.042615,-0.04845,-0.012002,-0.014502,-0.00564,0.003923,0.018612,0.002551,0.008607,-0.01139,0.020961,0.003441,-0.005022,0.01896,-0.008996,0.002787,-0.005154,0.016008,0.00549,-0.005688,-0.000246,0.006748,-0.007903
Afro-Omani_(n=1),-0.133173,0.08632,-0.053928,-0.043282,-0.017849,-0.00753,-0.00235,-0.000462,0.00634,0.000547,0.000325,-0.017235,0.015461,0.011973,-0.007193,0.019358,-0.016689,0.010515,0,0.009755,0.000374,0.011871,-0.006409,-0.004338,-0.001437
Afro-Puerto_Rican_(n=3),-0.335778,0.067025,0.034443333,0.016796,0.00359,0.0059496667,-0.036818333,-0.0061536667,-0.018407333,0.022415,0.0011906667,-0.00015,0.0020316667,-0.0016053333,0.0069666667,-0.0079993333,-0.004433,0.0014356667,-0.0015083333,-0.001626,-0.003078,-0.0026793333,0.00078066667,-0.001406,-0.002355
Afro-Saudi_(n=61),-0.21426731,0.09063182,-0.035226787,-0.047158,-0.011608557,-0.016765377,-0.01123423,0.0036240492,0.034809279,-0.023290328,0.0020418525,-0.0068643934,0.016143098,0.0022809672,0.0018155574,0.007672918,-0.0085006557,0.0019543443,0.0005275082,0.0057178689,0.004469623,0.0051345902,-0.0017699016,0.00093047541,-0.0021161311
Afro-Yemeni_Hadramaut_(n=3),-0.15100533,0.095798,-0.041860333,-0.062877333,-0.009848,-0.02008,-0.011123667,0.0021536667,0.049085667,-0.027882,0.007903,-0.010390667,0.023092,0.003991,0.0099526667,0.0088833333,-0.0068666667,0.0018583333,0.0013826667,0.0015423333,-0.000624,0.0024316667,0.0039026667,0.000562,-0.00063866667
Afro-Yemeni_Shabwah_(n=2),-0.230492,0.0847965,-0.029038,-0.049742,-0.0033855,-0.019801,-0.0030555,0.001731,0.0232135,-0.000091,0.0069825,-0.011465,0.0194745,0.0111475,-0.0046825,0.0111375,-0.0164935,0.0031035,-0.004588,0.0135065,0.0063635,0.005688,0.0005545,0.000301,-0.00479
Agaw_(n=2),-0.2248005,0.105615,-0.032998,-0.0860795,0.002462,-0.0428095,-0.0117505,-0.0043845,0.1035915,-0.0659695,-0.0017865,-0.01109,0.017468,0,0.0216475,-0.0145185,0.010561,0.0009505,0.006536,0.002626,0.0026825,0.0040805,-0.0048685,0.0044585,-0.0079635
